candidate,twitter_handle,twitter_handle2,state,district,office_type,race_type,race_primary_election_date,primary_status,primary_runoff_status,general_status,partisan_lean,primary_pctg,won_primary,race,veteran,lgbtq,elected_official,self_funder,stem,obama_alum,dem_party_support,emily_endorsed,gun_sense_candidate,biden_endorsed,warren_endorsed,sanders_endorsed,our_revolution_endorsed,justice_dems_endorsed,pccc_endorsed,indivisible_endorsed,wfp_endorsed,votevets_endorsed,no_labels_support,has_twitter,num_endorsements,gun_control_tweet_count,health_care_tweet_count,abortion_tweet_count,immigration_tweet_count,kavanaugh_tweet_count,education_tweet_count,jobs_tweet_count,tax_tweet_count,fake_news_tweet_count,environment_tweet_count,sexual_assault_tweet_count,gender_tweet_count,women_tweet_count,lgbt_tweet_count,freedom_tweet_count,trump_tweet_count,num_tweets,count_negative,count_neutral,count_positive,sentiment
Derrick Crowe,derrickcrowe,electcrowe,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,-15.51,23.049999,No,White,No,No,No,No,No,No,,,,,,,Yes,Yes,,,,No,,True,2,54,152,11,97,137,7,83,31,5,235,19,19,19,7,16,554,4506,1752,1309,1445,1.8637372392365734
Elliott McFadden,McFaddenForTX21,,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,-15.51,17.02,No,White,No,No,No,No,No,No,,,,,,,No,No,,,,No,,True,0,16,7,1,6,0,3,1,5,0,2,0,0,0,3,1,14,167,29,24,114,3.0179640718562872
Joseph Kopser,JosephKopser,Kopser4Congress,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-15.51,29.030001,Yes,White,Yes,No,No,No,Yes,No,,,Yes,,,,No,No,,,,Yes,,True,2,109,88,2,53,0,77,65,2,0,85,2,2,2,2,7,40,2767,155,255,2357,3.5916154680159016
Mary Wilson,mstreetwilson,,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Advanced,Lost,None,-15.51,30.9,No,White,No,Yes,No,No,Yes,No,,,Yes,,,,No,Yes,,,,No,,True,2,7,1,4,5,3,7,1,2,0,1,12,12,12,3,2,20,561,177,119,265,2.3137254901960786
Letitia Plummer,letitiaplummer,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Advanced,Lost,None,-14.81,24.290001,No,Nonwhite,No,No,No,No,Yes,No,,,No,,,,No,Yes,,,,,,True,1,3,9,0,2,0,3,3,1,0,0,1,1,1,1,0,0,89,9,8,72,3.4157303370786516
Margarita Ruiz Johnson,,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Lost,None,None,-14.81,12.64,No,Nonwhite,Yes,No,No,No,No,No,,,,,,,No,No,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,
Mark Gibson,MarkGibsonTX22,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Lost,None,None,-14.81,10.24,No,Nonwhite,Yes,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,2,11,0,3,0,0,0,1,0,0,0,0,0,0,0,6,60,14,16,30,2.533333333333333
Sri Preston Kulkarni,SriPKulkarni,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-14.81,31.85,Yes,Nonwhite,No,No,No,No,No,No,,,Yes,,,,No,No,,,,,,True,1,24,8,3,11,7,7,4,4,0,4,5,5,6,1,4,30,510,111,72,327,2.847058823529412
Steve Brown,stevebrowntx,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Lost,None,None,-14.81,20.98,No,Nonwhite,No,No,No,No,No,No,,,,,,,Yes,No,,,,,,True,1,13,28,0,7,4,1,9,14,1,8,1,1,1,0,1,73,707,243,182,282,2.1103253182461104
Angela Villescaz,VillescazAngela,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Lost,None,None,-0.63,9.0900002,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,No,,,,No,,True,0,1,1,2,5,1,1,0,1,0,0,1,1,1,0,0,4,177,33,40,104,2.8022598870056497
Gina Ortiz Jones,GinaOrtizJones,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-0.63,41.560001,Yes,Nonwhite,Yes,Yes,No,No,No,No,Yes,Yes,Yes,,,,No,No,,,,Yes,,True,4,8,52,1,17,2,28,18,4,0,3,1,1,1,5,2,19,483,136,71,276,2.579710144927536
Jay Hulings,jayhulings,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Lost,None,None,-0.63,14.98,No,Nonwhite,No,No,No,No,No,Yes,,No,,,,,No,No,,,,No,,True,0,1,3,0,1,0,2,2,0,0,0,0,0,0,0,0,11,108,26,14,68,2.7777777777777777
Judy Canales,JudyforTexas,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Lost,None,None,-0.63,16.99,No,Nonwhite,No,No,No,No,No,Yes,,No,,,,,No,No,,,,No,,True,0,1,3,0,3,0,9,3,0,0,0,0,0,0,0,0,0,53,4,8,41,3.3962264150943398
Rick TreviÃÂ±o,rtrev1984,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Advanced,Lost,None,-0.63,17.379998999999998,No,Nonwhite,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,,,No,,True,2,8,50,0,8,5,1,2,9,0,2,1,1,1,1,1,39,976,347,211,418,2.1454918032786887
Jan McDowell,JanMcDowellDEM,,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-12.78,52.470001,Yes,White,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,55,56,0,34,2,8,16,19,0,7,2,2,2,3,6,98,746,171,141,434,2.7050938337801607
John Biggan,JohnBiggan,BigganForTexas,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Lost,None,None,-12.78,21.52,No,White,No,No,No,No,Yes,No,,,,,,,,,,,,,,True,0,0,1,0,2,0,5,0,1,0,0,0,0,0,0,0,6,58,10,9,39,3.0
Josh Imhoff,imhoffjosh,,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Lost,None,None,-12.78,6.02,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,8,5,4,1.5294117647058822
Todd Allen,ToddAllenTX,,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Lost,None,None,-12.78,20.0,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,1,9,3,1,1,22,1,6,0,0,0,0,0,1,0,10,288,26,63,199,3.201388888888889
Chetan Panda,panda2018TX,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Lost,None,None,-19.23,9.04,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,,,No,,,,True,0,0,8,0,2,0,2,0,2,0,0,0,0,0,0,1,15,73,20,19,34,2.3835616438356166
Chris Perri,ChrisPerriTX,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Advanced,Lost,None,-19.23,32.790001000000004,No,White,No,No,No,No,No,No,,,Yes,,,,Yes,,,Yes,,,,True,3,34,35,1,21,17,13,25,21,1,18,4,4,4,4,22,50,726,187,109,430,2.669421487603306
Julie Oliver,JulieForTX25,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-19.23,26.440001,Yes,White,No,No,No,No,No,No,,,Yes,,,,No,,,No,,,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kathi Thomas,,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Lost,None,None,-19.23,21.16,No,White,No,No,No,No,No,No,,,,,,,No,,,No,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
West Hansen,,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Lost,None,None,-19.23,10.57,No,White,No,No,No,No,No,No,,,,,,,No,,,No,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Linsey Fagan,LinseyFaganTX,,TX,U.S. House Texas District 26,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-31.629999,52.66,Yes,White,No,No,No,No,No,No,,,,,,,Yes,Yes,,,,,,True,2,11,35,0,3,2,7,11,8,0,6,1,1,2,1,2,2,834,99,125,610,3.225419664268585
Will Fisher,WillFisher4Cong,,TX,U.S. House Texas District 26,Representative,Regular,3/6/18,Lost,None,None,-31.629999,47.34,No,White,No,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eric Holguin,EricHolguinTX,,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-25.809999,23.299999,Yes,Nonwhite,No,Yes,No,No,No,No,,,,,,,Yes,,,,,,,True,1,5,9,0,5,5,2,7,2,0,0,0,0,1,3,0,17,264,37,49,178,3.0681818181818183
Raul (Roy) Barrera,RaulRoyBarrera,,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Advanced,Lost,None,-25.809999,41.23,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,5,41,3.702127659574468
Ronnie McDonald,CongressRonnie,RonnieCMcDonald,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Lost,None,None,-25.809999,16.389999,No,Nonwhite,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,106,9,18,79,3.3207547169811322
Vanessa Edwards Foster,vanessaefoster,,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Lost,None,None,-25.809999,19.08,No,White,No,Yes,No,No,No,No,,,,,,,,,,,,,,True,0,7,9,0,14,19,0,13,9,3,2,2,2,3,3,2,157,552,122,185,245,2.4456521739130435
Augustine Reyes,AuggieReyes29,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,2.8299999,No,Nonwhite,Yes,No,No,No,No,No,,No,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,4,4,19,3.111111111111111
Dominique Garcia,VoteDGarcia,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,2.5799999,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,No,,,,,,True,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,5,8,16,2.7586206896551726
Hector Morales,HectorMoralesTX,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,3.04,No,Nonwhite,No,No,No,No,No,No,,No,,,,,Yes,Yes,,,,,,True,2,1,6,1,1,0,3,2,1,0,0,0,0,0,1,1,3,186,47,42,97,2.5376344086021505
Pedro Valencia,vote4pedrov,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,1.04,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,,,,,,,True,0,2,2,0,9,0,0,1,2,0,1,1,1,1,0,0,6,206,31,33,142,3.0776699029126213
Roel Garcia,Roelgarcialaw,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,6.5900002,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,,,,,,,True,0,0,0,0,2,4,3,0,0,0,0,1,1,1,0,0,5,86,8,16,62,3.255813953488372
Sylvia Garcia,RepSylviaGarcia,LaCongresista,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Advanced,None,On the Ballot,39.970001,63.259998,Yes,Nonwhite,No,No,Yes,No,No,No,,Yes,,,,,No,,,,,,,True,1,15,30,7,53,1,41,27,3,0,1,3,3,4,6,6,34,1157,138,154,865,3.2566983578219535
Tahir Javed,ceojaved,Javed4Congress,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,20.67,No,Nonwhite,No,No,No,Yes,No,No,,No,,,,,No,,,,,,,True,0,0,9,0,0,0,3,5,0,0,0,0,0,0,0,0,0,95,9,8,78,3.4526315789473685
Adam Bell,voteadambell,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Lost,None,None,-20.709999,17.959999,No,White,No,No,No,No,No,No,,,Yes,,,,,No,,,,,,True,1,2,3,0,1,0,1,1,0,0,1,0,0,0,0,32,2,81,9,6,66,3.4074074074074074
Lorie Burch,LorieB4Congress,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-20.709999,49.610001,Yes,White,No,Yes,No,No,No,No,,,No,,,,,Yes,,,,,,True,1,16,17,0,12,3,15,10,5,0,8,2,2,3,10,5,2,792,102,76,614,3.292929292929293
Medrick Yhap,MedrickRYhap,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Lost,None,None,-20.709999,3.76,No,Nonwhite,No,No,No,No,No,No,,,No,,,,,No,,,,,,True,0,23,13,0,2,0,1,1,5,0,2,1,1,1,1,0,7,287,86,60,141,2.3832752613240418
Sam Johnson,SamsPressShop,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Advanced,Lost,None,-20.709999,28.68,No,White,No,No,No,No,No,No,,,Yes,,,,,No,,,,,,True,1,0,10,0,0,0,0,6,2,0,0,0,0,0,0,1,7,156,76,53,27,1.3717948717948718
Christine Mann,DrMann4Congress,DrChristineMann,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Advanced,Lost,None,-17.379998999999998,33.509998,No,White,No,No,No,No,Yes,No,,,Yes,,,,Yes,,,,,,,True,2,63,127,28,8,3,4,18,7,1,8,3,3,3,3,2,42,1994,629,447,918,2.2898696088264794
Kent Lester,ElectKentLester,,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Lost,None,None,-17.379998999999998,10.32,No,White,Yes,No,No,No,No,No,,,No,,,,No,,,,,,,True,0,1,1,0,0,0,4,0,3,0,0,0,0,0,0,1,5,95,15,9,71,3.1789473684210527
M.J. Hegar,mjhegar,,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-17.379998999999998,44.93,Yes,White,Yes,No,No,No,No,No,,,No,,,,No,,,,,,,True,0,10,6,0,7,0,3,5,2,0,0,0,0,0,1,3,3,547,79,79,389,3.13345521023766
Mike Clark,mcforcongress,,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Lost,None,None,-17.379998999999998,11.23,No,White,No,No,No,No,Yes,No,,,No,,,,No,,,,,,,True,0,10,6,1,3,0,3,0,5,1,8,0,0,0,1,4,19,186,29,24,133,3.118279569892473
Brett Shipp,brett_shipp,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,16.34,No,White,No,No,No,No,No,No,No,No,No,,,,,,,,,,,True,0,1,7,0,4,2,7,1,3,2,5,0,0,0,0,1,11,460,160,119,181,2.091304347826087
Colin Allred,ColinAllredTX,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-4.98,38.43,Yes,Nonwhite,No,No,No,No,No,Yes,Yes,No,Yes,,,,,,,,,,,True,2,21,62,2,8,1,30,20,19,0,3,0,0,1,10,4,25,775,128,98,549,3.086451612903226
Ed Meier,EdforTX,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,13.7,No,White,No,No,No,No,No,Yes,No,No,Yes,,,,,,,,,,,True,1,1,67,0,7,0,12,18,34,0,11,0,0,1,4,0,71,531,177,73,281,2.391713747645951
George Rodriguez,George4Texas,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,7.5900002,No,Nonwhite,No,No,No,No,No,No,No,No,No,,,,,,,,,,,True,0,19,15,0,19,0,12,4,5,0,1,0,0,0,1,4,16,396,60,48,288,3.1515151515151514
Lillian Salerno,Lillian_Salerno,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Advanced,Lost,None,-4.98,18.35,No,White,No,No,No,No,No,Yes,No,Yes,No,,,,,,,,,,,True,1,24,24,2,6,0,3,17,5,0,3,1,1,1,1,0,23,536,83,57,396,3.167910447761194
Ron Marshall,RonMarshall20,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,3.24,No,White,Yes,No,No,No,Yes,No,No,No,No,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Todd Maternowski,ToddMaternowski,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,2.3599999,No,White,No,No,No,No,No,No,No,No,No,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,3.3333333333333335
Dayna Steele,daynasteele,,TX,U.S. House Texas District 36,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-49.509998,72.0,Yes,White,No,No,No,No,No,No,,,,,,,Yes,,,Yes,,,,True,2,73,150,4,49,5,68,101,26,5,11,9,9,10,11,6,74,3236,641,541,2054,2.873300370828183
Jon Powell,JonPowellTX36,,TX,U.S. House Texas District 36,Representative,Regular,3/6/18,Lost,None,None,-49.509998,28.0,No,White,No,No,Yes,No,Yes,No,,,,,,,No,,,No,,,,True,0,0,8,0,1,0,0,8,16,0,6,0,0,0,0,0,45,360,94,104,162,2.3777777777777778
Catherine Krantz,Krantz4Congress,,TX,U.S. House Texas District 4,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-55.029999,68.620003,Yes,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,3,36,5,17,0,23,26,7,0,0,1,1,1,1,3,9,678,97,112,469,3.0973451327433628
Lander Bethel,,,TX,U.S. House Texas District 4,Representative,Regular,3/6/18,Lost,None,None,-55.029999,31.379999,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,0,
Dan Wood,DanWood2020,,TX,U.S. House Texas District 5,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-31.360001,100.0,Yes,White,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,10,17,0,7,6,3,3,4,1,0,0,0,0,0,1,28,220,55,34,131,2.690909090909091
Jana Lynne Sanchez,janasanchez,,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-16.030001000000002,36.900002,Yes,Nonwhite,No,No,No,No,No,No,,,,,,,No,,,,,,,True,0,4,32,1,10,2,3,10,6,0,1,0,0,0,0,2,14,772,184,147,441,2.6658031088082903
John Duncan,JohnWDuncanTX,RepJohnDuncanJr,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,-16.030001000000002,13.52,No,White,No,Yes,No,No,No,No,,,,,,,No,,,,,,,True,0,15,18,0,7,1,4,5,4,0,2,5,5,5,6,0,26,296,67,39,190,2.831081081081081
Justin Snider,Snider4Congress,,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,-16.030001000000002,6.849999900000001,No,White,No,No,No,No,No,No,,,,,,,Yes,,,,,,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Levii Shocklee,,,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,-16.030001000000002,5.7800002,No,White,Yes,No,No,No,No,No,,,,,,,No,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ruby Faye Woolridge,RubyWoolridge,RubyForCongress,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Advanced,Lost,None,-16.030001000000002,36.950001,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,,,,,,,True,0,3,5,1,5,1,6,1,1,0,0,1,1,1,0,1,21,352,65,53,234,2.960227272727273
Alex Triantaphyllis,AlexTforTexas,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Lost,None,None,-6.809999900000001,15.73,No,White,No,No,No,No,No,No,,No,,,,,No,No,,,No,,,True,0,5,18,4,10,0,4,12,9,0,9,2,2,2,4,5,32,471,83,66,322,3.0148619957537157
Ivan Sanchez,lsanchez402,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Lost,None,None,-6.809999900000001,5.6900001,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,No,,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
James Cargas,Cargas7,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Lost,None,None,-6.809999900000001,1.96,No,White,No,No,No,No,No,No,,No,,,,,No,No,,,No,,,True,0,9,14,0,11,8,0,3,5,0,17,1,1,1,0,4,32,305,97,69,139,2.275409836065574
Jason Westin,DrWestinForTX07,DrJasonWestin,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Lost,None,None,-6.809999900000001,19.16,No,White,No,No,No,No,Yes,No,,No,,,,,No,No,,,No,,,True,0,31,180,0,7,2,4,2,21,5,17,5,5,5,3,3,219,1298,312,298,688,2.579352850539291
Joshua Butler,ThePoliticalJab,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Lost,None,None,-6.809999900000001,3.77,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,No,,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laura Moser,lcmoser,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Advanced,Lost,None,-6.809999900000001,24.34,No,White,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,,Yes,,,True,3,76,58,10,45,25,23,16,14,1,16,25,25,27,26,11,176,4026,1019,914,2093,2.5335320417287632
Lizzie Pannill Fletcher,Lizzie4Congress,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-6.809999900000001,29.360001,Yes,White,No,No,No,No,No,No,,Yes,,,,,No,No,,,No,,,True,1,47,57,11,12,2,7,2,2,0,4,4,4,5,7,4,31,1019,131,106,782,3.277723258096173
Beto O'Rourke,BetoORourke,,TX,U.S. Senate Texas,Senator,Regular,3/6/18,Advanced,None,On the Ballot,-13.23,61.810001,Yes,White,No,No,Yes,No,No,No,,,,,,,,,,Yes,,,,True,1,25,156,0,128,1,79,57,6,0,19,2,2,4,15,4,66,2552,550,421,1581,2.8079937304075235
Edward Kimbrough,,,TX,U.S. Senate Texas,Senator,Regular,3/6/18,Lost,None,None,-13.23,14.47,No,Nonwhite,No,No,No,No,Yes,No,,,,,,,,,,No,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552,0,0,0,
Sema Hernandez,SemaForTexas,_SemaHernandez_,TX,U.S. Senate Texas,Senator,Regular,3/6/18,Lost,None,None,-13.23,23.719999,No,Nonwhite,No,No,No,No,No,No,,,,,,,,,,No,,,,True,0,71,343,19,150,138,54,50,11,0,89,26,26,31,20,10,286,3817,1168,963,1686,2.271417343463453
Kurt Weiland,kurtfweiland,,UT,U.S. House Utah District 1,Representative,Regular,6/26/18,Lost,None,None,-37.259998,43.150002,No,White,Yes,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,2,4,22,3.4285714285714284
Lee Castillo,Lee4USCongress,,UT,U.S. House Utah District 1,Representative,Regular,6/26/18,Advanced,None,On the Ballot,-37.259998,56.849998,Yes,Nonwhite,No,Yes,No,No,No,No,,,,,,,,,,,,,,True,0,0,9,0,5,0,3,2,2,0,1,0,0,0,3,1,2,325,49,51,225,3.083076923076923
Jenny Wilson,JennyWilsonUT,,UT,U.S. Senate Utah,Senator,Regular,6/26/18,Advanced,None,On the Ballot,-28.1,100.0,Yes,White,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,21,65,2,35,12,27,27,18,0,31,2,2,3,6,3,31,1657,292,262,1103,2.978877489438745
Edwin Santana,votesantana192,,VA,U.S. House Virginia District 1,Representative,Regular,6/12/18,Lost,None,None,-14.81,32.900002,No,Nonwhite,Yes,No,No,No,No,No,,,No,,,,Yes,,,,,,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
John Suddarth,SuddarthforVA01,,VA,U.S. House Virginia District 1,Representative,Regular,6/12/18,Lost,None,None,-14.81,27.129999,No,White,Yes,No,No,No,Yes,No,,,Yes,,,,No,,,,,,,True,1,55,48,1,8,11,10,15,14,0,15,1,1,1,3,3,55,547,130,111,306,2.643510054844607
Vangie Williams,VangieWilliams,Vangie4Congress,VA,U.S. House Virginia District 1,Representative,Regular,6/12/18,Advanced,None,On the Ballot,-14.81,39.970001,Yes,Nonwhite,No,No,No,No,No,No,,,Yes,,,,No,,,,,,,True,1,32,34,0,9,2,20,17,7,0,16,2,2,2,3,2,5,1402,172,180,1050,3.2524964336661912
Alison Kiehl Friedman,AlisonforVA,,VA,U.S. House Virginia District 10,Representative,Regular,6/12/18,Lost,None,None,4.6900001,22.959999,No,White,No,No,No,Yes,No,Yes,,,Yes,,,,No,,,,,No,,True,1,22,11,0,4,0,2,5,5,0,3,1,1,1,1,3,18,298,33,38,227,3.302013422818792
Dan Helmer,helmerva10,HelmerVA,VA,U.S. House Virginia District 10,Representative,Regular,6/12/18,Lost,None,None,4.6900001,12.55,No,White,Yes,No,No,No,No,No,,,Yes,,,,No,,,,,Yes,,True,2,138,37,1,25,6,7,21,8,0,30,3,3,3,12,5,183,1118,331,240,547,2.3864042933810374
Jennifer Wexton,RepWexton,JenniferWexton,VA,U.S. House Virginia District 10,Representative,Regular,6/12/18,Advanced,None,On the Ballot,4.6900001,41.889999,Yes,White,No,No,Yes,No,No,No,,,Yes,,,,No,,,,,No,,True,1,79,122,8,21,3,29,47,25,1,19,5,5,6,20,13,90,1229,302,176,751,2.730675345809601
Julia Biggins,BigginsForVA,,VA,U.S. House Virginia District 10,Representative,Regular,6/12/18,Lost,None,None,4.6900001,2.8299999,No,White,No,No,No,No,Yes,No,,,Yes,,,,Yes,,,,,No,,True,2,45,25,2,7,7,12,6,1,0,17,2,2,2,6,1,32,841,134,132,575,3.0487514863258025
Lindsey Davis Stover,LindseyForUS,,VA,U.S. House Virginia District 10,Representative,Regular,6/12/18,Lost,None,None,4.6900001,16.02,No,White,No,No,No,No,No,Yes,,,Yes,,,,No,,,,,No,,True,1,30,30,0,4,0,18,6,8,0,1,3,3,4,1,3,22,443,66,51,326,3.1738148984198644
Paul Pelletier,PePelletier,PaulForVirginia,VA,U.S. House Virginia District 10,Representative,Regular,6/12/18,Lost,None,None,4.6900001,3.76,No,White,No,No,No,No,No,No,,,Yes,,,,No,,,,,No,,True,1,37,5,0,0,7,0,3,2,1,1,0,0,0,0,0,38,352,63,70,219,2.8863636363636362
Elaine Luria,RepElaineLuria,ElaineLuriaVA,VA,U.S. House Virginia District 2,Representative,Regular,6/12/18,Advanced,None,On the Ballot,-5.6599998,62.330002,Yes,White,Yes,No,No,No,Yes,No,Yes,Yes,Yes,,,,,,,,No,Yes,,True,4,28,38,3,3,2,11,13,1,0,15,1,1,1,2,2,13,584,94,65,425,3.1335616438356166
Karen Mallard,KarenMallard,mallardforva,VA,U.S. House Virginia District 2,Representative,Regular,6/12/18,Lost,None,None,-5.6599998,37.669998,No,White,No,No,No,No,No,No,No,No,Yes,,,,,,,,Yes,No,,True,2,81,27,3,5,1,31,15,5,0,12,1,1,2,4,7,46,775,123,118,534,3.0606451612903225
Leslie Cockburn,TeamCockburn,LeslieCockburn,VA,U.S. House Virginia District 5,Representative,Regular,6/12/18,Advanced,None,On the Ballot,-12.51,100.0,Yes,White,No,No,No,No,No,No,,Yes,,,,,,,,,,,,True,1,15,50,5,18,4,11,12,5,0,13,3,3,3,0,4,61,658,179,89,390,2.641337386018237
